# ground truth trajectory
# file: 'rgbd_dataset_freiburg2_pioneer_360.bag'
# timestamp tx ty tz qx qy qz qw
1311876808.4413 -1.1086 -1.6752 0.5833 -0.5555 0.4923 -0.4401 0.5053
1311876808.4446 -1.1078 -1.6751 0.5833 -0.5556 0.4919 -0.4402 0.5055
1311876808.4479 -1.1068 -1.6747 0.5834 -0.5551 0.4916 -0.4404 0.5061
1311876808.4513 -1.1059 -1.6745 0.5834 -0.5551 0.4911 -0.4404 0.5067
1311876808.4545 -1.1050 -1.6743 0.5834 -0.5551 0.4905 -0.4405 0.5072
1311876808.4579 -1.1042 -1.6740 0.5833 -0.5550 0.4905 -0.4402 0.5075
1311876808.4612 -1.1032 -1.6740 0.5835 -0.5556 0.4902 -0.4400 0.5074
1311876808.4646 -1.1023 -1.6738 0.5834 -0.5559 0.4901 -0.4397 0.5073
1311876808.4679 -1.1013 -1.6736 0.5833 -0.5557 0.4896 -0.4401 0.5078
1311876808.4713 -1.1004 -1.6735 0.5833 -0.5561 0.4896 -0.4399 0.5075
1311876808.4746 -1.0994 -1.6733 0.5832 -0.5567 0.4897 -0.4393 0.5073
1311876808.4781 -1.0986 -1.6732 0.5831 -0.5582 0.4893 -0.4383 0.5069
1311876808.4814 -1.0977 -1.6730 0.5831 -0.5586 0.4889 -0.4378 0.5071
1311876808.4847 -1.0968 -1.6728 0.5831 -0.5589 0.4887 -0.4375 0.5073
1311876808.4884 -1.0959 -1.6723 0.5831 -0.5586 0.4886 -0.4375 0.5078
1311876808.4914 -1.0951 -1.6721 0.5831 -0.5588 0.4881 -0.4372 0.5082
1311876808.4947 -1.0940 -1.6718 0.5831 -0.5588 0.4872 -0.4372 0.5091
1311876808.4980 -1.0928 -1.6717 0.5832 -0.5591 0.4863 -0.4371 0.5098
1311876808.5014 -1.0918 -1.6715 0.5831 -0.5596 0.4858 -0.4366 0.5100
1311876808.5048 -1.0909 -1.6715 0.5831 -0.5602 0.4857 -0.4361 0.5099
1311876808.5081 -1.0899 -1.6714 0.5830 -0.5604 0.4855 -0.4359 0.5100
1311876808.5113 -1.0891 -1.6714 0.5829 -0.5615 0.4848 -0.4352 0.5102
1311876808.5146 -1.0881 -1.6712 0.5829 -0.5619 0.4841 -0.4347 0.5109
1311876808.5179 -1.0871 -1.6709 0.5829 -0.5624 0.4837 -0.4339 0.5113
1311876808.5213 -1.0862 -1.6706 0.5829 -0.5633 0.4836 -0.4328 0.5114
1311876808.5247 -1.0857 -1.6704 0.5827 -0.5644 0.4845 -0.4314 0.5105
1311876808.5279 -1.0848 -1.6703 0.5827 -0.5652 0.4844 -0.4307 0.5103
1311876808.5313 -1.0838 -1.6699 0.5827 -0.5653 0.4847 -0.4301 0.5104
1311876808.5346 -1.0829 -1.6697 0.5826 -0.5662 0.4846 -0.4293 0.5102
1311876808.5380 -1.0820 -1.6695 0.5825 -0.5669 0.4844 -0.4287 0.5101
1311876808.5413 -1.0813 -1.6693 0.5825 -0.5678 0.4843 -0.4281 0.5097
1311876808.5446 -1.0806 -1.6692 0.5824 -0.5684 0.4841 -0.4277 0.5096
1311876808.5480 -1.0800 -1.6691 0.5823 -0.5686 0.4839 -0.4275 0.5097
1311876808.5513 -1.0794 -1.6690 0.5822 -0.5689 0.4836 -0.4273 0.5099
1311876808.5546 -1.0789 -1.6689 0.5821 -0.5690 0.4829 -0.4271 0.5104
1311876808.5579 -1.0782 -1.6687 0.5822 -0.5686 0.4817 -0.4275 0.5118
1311876808.5613 -1.0773 -1.6686 0.5824 -0.5672 0.4797 -0.4286 0.5142
1311876808.5646 -1.0764 -1.6684 0.5828 -0.5652 0.4769 -0.4305 0.5175
1311876808.5679 -1.0754 -1.6683 0.5832 -0.5630 0.4743 -0.4325 0.5206
1311876808.5713 -1.0749 -1.6685 0.5834 -0.5617 0.4719 -0.4338 0.5231
1311876808.5750 -1.0741 -1.6684 0.5836 -0.5595 0.4699 -0.4354 0.5259
1311876808.5781 -1.0733 -1.6684 0.5838 -0.5573 0.4685 -0.4368 0.5284
1311876808.5813 -1.0724 -1.6683 0.5841 -0.5556 0.4674 -0.4379 0.5301
1311876808.5846 -1.0712 -1.6680 0.5844 -0.5537 0.4667 -0.4391 0.5318
1311876808.5883 -1.0701 -1.6678 0.5845 -0.5525 0.4662 -0.4399 0.5329
1311876808.5913 -1.0690 -1.6676 0.5846 -0.5525 0.4668 -0.4395 0.5326
1311876808.5946 -1.0680 -1.6674 0.5844 -0.5543 0.4685 -0.4375 0.5309
1311876808.5979 -1.0672 -1.6672 0.5841 -0.5571 0.4708 -0.4348 0.5281
1311876808.6013 -1.0679 -1.6670 0.5835 -0.5584 0.4783 -0.4312 0.5230
1311876808.6046 -1.0656 -1.6672 0.5837 -0.5630 0.4747 -0.4295 0.5227
1311876808.6079 -1.0645 -1.6668 0.5835 -0.5646 0.4757 -0.4283 0.5211
1311876808.6112 -1.0633 -1.6665 0.5834 -0.5662 0.4761 -0.4269 0.5200
1311876808.6145 -1.0620 -1.6660 0.5833 -0.5680 0.4773 -0.4250 0.5186
1311876808.6179 -1.0611 -1.6657 0.5830 -0.5705 0.4784 -0.4226 0.5167
1311876808.6212 -1.0602 -1.6652 0.5829 -0.5721 0.4786 -0.4211 0.5161
1311876808.6246 -1.0589 -1.6647 0.5828 -0.5733 0.4770 -0.4197 0.5173
1311876808.6279 -1.0584 -1.6645 0.5828 -0.5756 0.4771 -0.4183 0.5158
1311876808.6313 -1.0577 -1.6643 0.5829 -0.5773 0.4762 -0.4175 0.5155
1311876808.6347 -1.0569 -1.6638 0.5830 -0.5797 0.4746 -0.4163 0.5152
1311876808.6378 -1.0562 -1.6636 0.5831 -0.5803 0.4733 -0.4162 0.5158
1311876808.6417 -1.0550 -1.6629 0.5832 -0.5800 0.4706 -0.4163 0.5184
1311876808.6447 -1.0539 -1.6625 0.5831 -0.5794 0.4691 -0.4163 0.5205
1311876808.6481 -1.0531 -1.6622 0.5831 -0.5795 0.4680 -0.4160 0.5216
1311876808.6514 -1.0522 -1.6620 0.5831 -0.5793 0.4677 -0.4158 0.5224
1311876808.6547 -1.0521 -1.6624 0.5828 -0.5797 0.4682 -0.4155 0.5217
1311876808.6580 -1.0512 -1.6623 0.5828 -0.5792 0.4687 -0.4154 0.5219
1311876808.6614 -1.0503 -1.6620 0.5827 -0.5783 0.4688 -0.4156 0.5226
1311876808.6646 -1.0488 -1.6614 0.5829 -0.5767 0.4680 -0.4163 0.5245
1311876808.6679 -1.0478 -1.6613 0.5830 -0.5763 0.4674 -0.4167 0.5251
1311876808.6713 -1.0471 -1.6612 0.5830 -0.5762 0.4676 -0.4166 0.5251
1311876808.6746 -1.0463 -1.6609 0.5830 -0.5762 0.4677 -0.4164 0.5252
1311876808.6778 -1.0454 -1.6608 0.5830 -0.5758 0.4677 -0.4169 0.5253
1311876808.6812 -1.0445 -1.6607 0.5831 -0.5749 0.4675 -0.4179 0.5257
1311876808.6845 -1.0438 -1.6607 0.5832 -0.5755 0.4692 -0.4170 0.5242
1311876808.6879 -1.0434 -1.6609 0.5828 -0.5751 0.4683 -0.4185 0.5243
1311876808.6913 -1.0423 -1.6605 0.5830 -0.5745 0.4670 -0.4190 0.5257
1311876808.6945 -1.0411 -1.6600 0.5835 -0.5739 0.4654 -0.4188 0.5279
1311876808.6979 -1.0402 -1.6596 0.5835 -0.5730 0.4655 -0.4191 0.5286
1311876808.7012 -1.0391 -1.6593 0.5833 -0.5727 0.4642 -0.4199 0.5294
1311876808.7047 -1.0382 -1.6589 0.5833 -0.5746 0.4630 -0.4188 0.5292
1311876808.7080 -1.0369 -1.6585 0.5834 -0.5756 0.4615 -0.4181 0.5300
1311876808.7114 -1.0358 -1.6582 0.5835 -0.5770 0.4601 -0.4175 0.5302
1311876808.7147 -1.0350 -1.6582 0.5835 -0.5787 0.4590 -0.4165 0.5301
1311876808.7186 -1.0338 -1.6576 0.5835 -0.5786 0.4584 -0.4162 0.5309
1311876808.7218 -1.0326 -1.6572 0.5837 -0.5787 0.4572 -0.4158 0.5321
1311876808.7247 -1.0319 -1.6570 0.5835 -0.5796 0.4576 -0.4149 0.5315
1311876808.7280 -1.0308 -1.6567 0.5835 -0.5806 0.4571 -0.4137 0.5318
1311876808.7313 -1.0298 -1.6562 0.5833 -0.5810 0.4577 -0.4123 0.5320
1311876808.7348 -1.0287 -1.6560 0.5833 -0.5816 0.4577 -0.4114 0.5319
1311876808.7380 -1.0274 -1.6557 0.5833 -0.5824 0.4574 -0.4102 0.5322
1311876808.7413 -1.0267 -1.6555 0.5832 -0.5835 0.4581 -0.4087 0.5317
1311876808.7447 -1.0262 -1.6555 0.5829 -0.5846 0.4595 -0.4073 0.5303
1311876808.7480 -1.0250 -1.6555 0.5829 -0.5861 0.4586 -0.4062 0.5302
1311876808.7513 -1.0241 -1.6554 0.5827 -0.5864 0.4602 -0.4056 0.5291
1311876808.7547 -1.0229 -1.6550 0.5828 -0.5856 0.4604 -0.4058 0.5296
1311876808.7580 -1.0215 -1.6545 0.5829 -0.5854 0.4592 -0.4058 0.5308
1311876808.7615 -1.0207 -1.6542 0.5828 -0.5857 0.4591 -0.4051 0.5310
1311876808.7646 -1.0202 -1.6540 0.5826 -0.5861 0.4596 -0.4045 0.5307
1311876808.7680 -1.0189 -1.6536 0.5828 -0.5862 0.4578 -0.4047 0.5320
1311876808.7714 -1.0180 -1.6534 0.5829 -0.5861 0.4568 -0.4049 0.5328
1311876808.7747 -1.0163 -1.6533 0.5829 -0.5843 0.4557 -0.4074 0.5338
1311876808.7780 -1.0157 -1.6531 0.5828 -0.5840 0.4554 -0.4077 0.5342
1311876808.7813 -1.0146 -1.6528 0.5829 -0.5836 0.4536 -0.4085 0.5356
1311876808.7846 -1.0137 -1.6526 0.5830 -0.5831 0.4525 -0.4093 0.5364
1311876808.7880 -1.0142 -1.6525 0.5828 -0.5863 0.4513 -0.4069 0.5358
1311876808.7913 -1.0131 -1.6522 0.5829 -0.5854 0.4502 -0.4080 0.5368
1311876808.7947 -1.0119 -1.6519 0.5831 -0.5838 0.4495 -0.4091 0.5382
1311876808.7980 -1.0110 -1.6517 0.5832 -0.5834 0.4486 -0.4097 0.5391
1311876808.8012 -1.0098 -1.6511 0.5832 -0.5819 0.4482 -0.4101 0.5406
1311876808.8046 -1.0087 -1.6508 0.5832 -0.5816 0.4478 -0.4100 0.5415
1311876808.8079 -1.0077 -1.6506 0.5833 -0.5828 0.4486 -0.4094 0.5399
1311876808.8113 -1.0066 -1.6504 0.5833 -0.5826 0.4484 -0.4093 0.5404
1311876808.8147 -1.0055 -1.6503 0.5833 -0.5827 0.4489 -0.4089 0.5402
1311876808.8180 -1.0048 -1.6505 0.5831 -0.5842 0.4497 -0.4074 0.5390
1311876808.8214 -1.0039 -1.6502 0.5830 -0.5848 0.4501 -0.4063 0.5389
1311876808.8246 -1.0029 -1.6499 0.5830 -0.5853 0.4501 -0.4053 0.5390
1311876808.8280 -1.0019 -1.6495 0.5829 -0.5856 0.4502 -0.4045 0.5392
1311876808.8313 -1.0008 -1.6490 0.5829 -0.5853 0.4507 -0.4044 0.5393
1311876808.8346 -0.9998 -1.6488 0.5829 -0.5860 0.4513 -0.4038 0.5384
1311876808.8379 -0.9987 -1.6486 0.5828 -0.5867 0.4513 -0.4033 0.5380
1311876808.8412 -0.9974 -1.6482 0.5829 -0.5868 0.4505 -0.4033 0.5385
1311876808.8446 -0.9963 -1.6478 0.5830 -0.5870 0.4497 -0.4032 0.5391
1311876808.8480 -0.9955 -1.6478 0.5829 -0.5883 0.4487 -0.4026 0.5390
1311876808.8512 -0.9947 -1.6474 0.5828 -0.5888 0.4483 -0.4024 0.5389
1311876808.8546 -0.9937 -1.6472 0.5828 -0.5890 0.4476 -0.4022 0.5394
1311876808.8579 -0.9928 -1.6469 0.5826 -0.5904 0.4478 -0.4018 0.5381
1311876808.8613 -0.9917 -1.6466 0.5826 -0.5911 0.4474 -0.4014 0.5379
1311876808.8646 -0.9912 -1.6462 0.5823 -0.5919 0.4486 -0.4005 0.5367
1311876808.8679 -0.9891 -1.6456 0.5825 -0.5915 0.4457 -0.4007 0.5394
1311876808.8713 -0.9882 -1.6453 0.5824 -0.5923 0.4458 -0.4000 0.5389
1311876808.8746 -0.9874 -1.6451 0.5823 -0.5930 0.4457 -0.3989 0.5390
1311876808.8779 -0.9867 -1.6446 0.5821 -0.5944 0.4470 -0.3978 0.5373
1311876808.8815 -0.9853 -1.6441 0.5821 -0.5949 0.4461 -0.3965 0.5384
1311876808.8847 -0.9848 -1.6439 0.5820 -0.5954 0.4470 -0.3957 0.5377
1311876808.8881 -0.9838 -1.6435 0.5821 -0.5950 0.4469 -0.3955 0.5383
1311876808.8913 -0.9828 -1.6433 0.5821 -0.5949 0.4467 -0.3953 0.5388
1311876808.8946 -0.9817 -1.6427 0.5821 -0.5963 0.4463 -0.3943 0.5383
1311876808.8979 -0.9805 -1.6423 0.5820 -0.5960 0.4456 -0.3942 0.5393
1311876808.9012 -0.9794 -1.6420 0.5821 -0.5963 0.4459 -0.3936 0.5392
1311876808.9045 -0.9784 -1.6419 0.5820 -0.5960 0.4442 -0.3938 0.5408
1311876808.9079 -0.9775 -1.6415 0.5818 -0.5969 0.4444 -0.3935 0.5398
1311876808.9112 -0.9767 -1.6409 0.5821 -0.5973 0.4448 -0.3923 0.5399
1311876808.9145 -0.9758 -1.6405 0.5820 -0.5981 0.4446 -0.3915 0.5397
1311876808.9179 -0.9746 -1.6401 0.5820 -0.5977 0.4432 -0.3916 0.5412
1311876808.9212 -0.9736 -1.6396 0.5819 -0.5981 0.4435 -0.3915 0.5407
1311876808.9245 -0.9725 -1.6392 0.5818 -0.5988 0.4439 -0.3917 0.5394
1311876808.9278 -0.9715 -1.6389 0.5817 -0.5994 0.4439 -0.3916 0.5387
1311876808.9313 -0.9705 -1.6385 0.5817 -0.6003 0.4436 -0.3913 0.5383
1311876808.9345 -0.9698 -1.6383 0.5816 -0.6021 0.4429 -0.3905 0.5375
1311876808.9379 -0.9687 -1.6377 0.5816 -0.6014 0.4421 -0.3906 0.5388
1311876808.9413 -0.9676 -1.6370 0.5815 -0.6021 0.4417 -0.3903 0.5385
1311876808.9446 -0.9668 -1.6366 0.5814 -0.6028 0.4417 -0.3900 0.5380
1311876808.9479 -0.9664 -1.6368 0.5812 -0.6043 0.4422 -0.3894 0.5364
1311876808.9513 -0.9654 -1.6365 0.5812 -0.6040 0.4419 -0.3896 0.5369
1311876808.9546 -0.9644 -1.6361 0.5812 -0.6036 0.4413 -0.3895 0.5378
1311876808.9579 -0.9632 -1.6355 0.5813 -0.6023 0.4410 -0.3899 0.5393
1311876808.9613 -0.9620 -1.6348 0.5813 -0.6017 0.4396 -0.3894 0.5414
1311876808.9647 -0.9611 -1.6345 0.5813 -0.6015 0.4392 -0.3891 0.5421
1311876808.9680 -0.9605 -1.6343 0.5813 -0.6019 0.4396 -0.3888 0.5416
1311876808.9715 -0.9597 -1.6341 0.5813 -0.6023 0.4395 -0.3883 0.5416
1311876808.9747 -0.9587 -1.6337 0.5814 -0.6024 0.4387 -0.3882 0.5422
1311876808.9781 -0.9576 -1.6333 0.5815 -0.6024 0.4378 -0.3881 0.5430
1311876808.9814 -0.9553 -1.6325 0.5818 -0.5994 0.4369 -0.3901 0.5456
1311876808.9848 -0.9551 -1.6321 0.5819 -0.6013 0.4364 -0.3880 0.5454
1311876808.9880 -0.9542 -1.6318 0.5818 -0.6015 0.4363 -0.3878 0.5453
1311876808.9914 -0.9537 -1.6317 0.5818 -0.6021 0.4371 -0.3877 0.5441
1311876808.9946 -0.9529 -1.6313 0.5818 -0.6025 0.4364 -0.3875 0.5444
1311876808.9979 -0.9518 -1.6309 0.5819 -0.6024 0.4354 -0.3874 0.5454
1311876809.0013 -0.9506 -1.6303 0.5819 -0.6032 0.4347 -0.3871 0.5454
1311876809.0046 -0.9495 -1.6299 0.5819 -0.6037 0.4344 -0.3866 0.5453
1311876809.0079 -0.9488 -1.6298 0.5818 -0.6045 0.4354 -0.3861 0.5440
1311876809.0112 -0.9478 -1.6296 0.5818 -0.6046 0.4355 -0.3858 0.5440
1311876809.0146 -0.9465 -1.6290 0.5818 -0.6049 0.4343 -0.3850 0.5452
1311876809.0179 -0.9455 -1.6287 0.5818 -0.6054 0.4343 -0.3846 0.5449
1311876809.0212 -0.9444 -1.6283 0.5818 -0.6064 0.4338 -0.3840 0.5447
1311876809.0246 -0.9434 -1.6279 0.5818 -0.6065 0.4336 -0.3836 0.5449
1311876809.0279 -0.9425 -1.6276 0.5818 -0.6068 0.4333 -0.3832 0.5451
1311876809.0313 -0.9422 -1.6277 0.5818 -0.6077 0.4345 -0.3824 0.5438
1311876809.0346 -0.9414 -1.6273 0.5818 -0.6078 0.4342 -0.3820 0.5442
1311876809.0379 -0.9403 -1.6267 0.5818 -0.6075 0.4331 -0.3819 0.5455
1311876809.0417 -0.9396 -1.6264 0.5818 -0.6073 0.4328 -0.3818 0.5459
1311876809.0446 -0.9386 -1.6260 0.5819 -0.6067 0.4317 -0.3821 0.5473
1311876809.0480 -0.9377 -1.6257 0.5819 -0.6059 0.4296 -0.3829 0.5493
1311876809.0514 -0.9373 -1.6257 0.5818 -0.6070 0.4288 -0.3821 0.5492
1311876809.0547 -0.9358 -1.6250 0.5822 -0.6049 0.4273 -0.3831 0.5520
1311876809.0580 -0.9352 -1.6252 0.5823 -0.6055 0.4267 -0.3831 0.5518
1311876809.0612 -0.9342 -1.6244 0.5823 -0.6048 0.4264 -0.3835 0.5526
1311876809.0645 -0.9337 -1.6242 0.5823 -0.6051 0.4290 -0.3833 0.5504
1311876809.0679 -0.9325 -1.6239 0.5824 -0.6045 0.4259 -0.3833 0.5534
1311876809.0713 -0.9314 -1.6234 0.5825 -0.6037 0.4264 -0.3834 0.5538
1311876809.0746 -0.9306 -1.6233 0.5823 -0.6053 0.4256 -0.3822 0.5535
1311876809.0779 -0.9299 -1.6236 0.5824 -0.6066 0.4260 -0.3819 0.5521
1311876809.0813 -0.9288 -1.6225 0.5822 -0.6057 0.4254 -0.3815 0.5537
1311876809.0846 -0.9276 -1.6220 0.5825 -0.6057 0.4244 -0.3818 0.5543
1311876809.0879 -0.9267 -1.6216 0.5825 -0.6062 0.4244 -0.3813 0.5541
1311876809.0914 -0.9262 -1.6214 0.5822 -0.6074 0.4260 -0.3800 0.5524
1311876809.0947 -0.9254 -1.6211 0.5821 -0.6086 0.4265 -0.3789 0.5515
1311876809.0980 -0.9247 -1.6210 0.5820 -0.6099 0.4261 -0.3779 0.5511
1311876809.1014 -0.9240 -1.6209 0.5820 -0.6104 0.4262 -0.3776 0.5506
1311876809.1047 -0.9230 -1.6204 0.5821 -0.6105 0.4250 -0.3774 0.5515
1311876809.1080 -0.9222 -1.6202 0.5822 -0.6106 0.4240 -0.3771 0.5524
1311876809.1114 -0.9213 -1.6198 0.5823 -0.6111 0.4231 -0.3768 0.5527
1311876809.1147 -0.9206 -1.6195 0.5822 -0.6122 0.4233 -0.3765 0.5516
1311876809.1181 -0.9197 -1.6192 0.5822 -0.6126 0.4228 -0.3762 0.5518
1311876809.1214 -0.9194 -1.6190 0.5822 -0.6134 0.4238 -0.3759 0.5503
1311876809.1246 -0.9183 -1.6185 0.5823 -0.6127 0.4235 -0.3761 0.5511
1311876809.1279 -0.9168 -1.6179 0.5823 -0.6123 0.4216 -0.3757 0.5533
1311876809.1312 -0.9157 -1.6176 0.5824 -0.6123 0.4210 -0.3754 0.5540
1311876809.1357 -0.9150 -1.6174 0.5824 -0.6125 0.4213 -0.3749 0.5538
1311876809.1379 -0.9141 -1.6172 0.5824 -0.6125 0.4213 -0.3746 0.5541
1311876809.1412 -0.9134 -1.6173 0.5823 -0.6129 0.4208 -0.3740 0.5544
1311876809.1446 -0.9123 -1.6170 0.5823 -0.6124 0.4209 -0.3742 0.5548
1311876809.1482 -0.9113 -1.6167 0.5823 -0.6124 0.4212 -0.3743 0.5545
1311876809.1534 -0.9102 -1.6165 0.5824 -0.6120 0.4210 -0.3746 0.5548
1311876809.1545 -0.9091 -1.6160 0.5825 -0.6110 0.4211 -0.3753 0.5554
1311876809.1580 -0.9083 -1.6158 0.5825 -0.6107 0.4212 -0.3755 0.5555
1311876809.1613 -0.9073 -1.6157 0.5827 -0.6109 0.4206 -0.3758 0.5556
1311876809.1646 -0.9067 -1.6153 0.5825 -0.6107 0.4213 -0.3754 0.5555
1311876809.1680 -0.9057 -1.6150 0.5826 -0.6103 0.4212 -0.3758 0.5558
1311876809.1713 -0.9048 -1.6150 0.5825 -0.6105 0.4204 -0.3757 0.5562
1311876809.1746 -0.9037 -1.6147 0.5824 -0.6106 0.4208 -0.3762 0.5555
1311876809.1779 -0.9025 -1.6142 0.5824 -0.6095 0.4211 -0.3772 0.5558
1311876809.1813 -0.9014 -1.6138 0.5824 -0.6092 0.4207 -0.3775 0.5563
1311876809.1847 -0.9007 -1.6136 0.5824 -0.6096 0.4212 -0.3771 0.5557
1311876809.1879 -0.8999 -1.6133 0.5823 -0.6102 0.4216 -0.3767 0.5549
1311876809.1913 -0.8989 -1.6131 0.5823 -0.6100 0.4220 -0.3769 0.5547
1311876809.1945 -0.8977 -1.6127 0.5823 -0.6096 0.4222 -0.3770 0.5550
1311876809.1979 -0.8966 -1.6122 0.5823 -0.6093 0.4223 -0.3770 0.5553
1311876809.2013 -0.8956 -1.6119 0.5823 -0.6093 0.4224 -0.3767 0.5554
1311876809.2046 -0.8948 -1.6115 0.5822 -0.6095 0.4225 -0.3762 0.5554
1311876809.2079 -0.8941 -1.6113 0.5821 -0.6099 0.4226 -0.3759 0.5551
1311876809.2113 -0.8935 -1.6113 0.5820 -0.6112 0.4225 -0.3753 0.5542
1311876809.2146 -0.8924 -1.6109 0.5820 -0.6108 0.4222 -0.3758 0.5545
1311876809.2180 -0.8911 -1.6105 0.5821 -0.6102 0.4219 -0.3764 0.5550
1311876809.2214 -0.8897 -1.6098 0.5821 -0.6093 0.4217 -0.3771 0.5557
1311876809.2247 -0.8888 -1.6094 0.5821 -0.6095 0.4217 -0.3767 0.5556
1311876809.2280 -0.8880 -1.6090 0.5821 -0.6099 0.4219 -0.3765 0.5552
1311876809.2313 -0.8872 -1.6086 0.5820 -0.6103 0.4221 -0.3763 0.5547
1311876809.2346 -0.8866 -1.6085 0.5819 -0.6106 0.4227 -0.3765 0.5539
1311876809.2380 -0.8857 -1.6083 0.5818 -0.6118 0.4227 -0.3761 0.5528
1311876809.2413 -0.8842 -1.6076 0.5819 -0.6112 0.4219 -0.3764 0.5539
1311876809.2447 -0.8829 -1.6070 0.5819 -0.6102 0.4221 -0.3769 0.5545
1311876809.2480 -0.8819 -1.6066 0.5818 -0.6102 0.4218 -0.3769 0.5547
1311876809.2513 -0.8813 -1.6065 0.5816 -0.6114 0.4219 -0.3760 0.5539
1311876809.2545 -0.8808 -1.6060 0.5815 -0.6128 0.4231 -0.3756 0.5518
1311876809.2579 -0.8799 -1.6055 0.5817 -0.6120 0.4237 -0.3756 0.5521
1311876809.2612 -0.8792 -1.6054 0.5816 -0.6131 0.4238 -0.3752 0.5511
1311876809.2646 -0.8775 -1.6046 0.5818 -0.6111 0.4232 -0.3764 0.5529
1311876809.2678 -0.8765 -1.6042 0.5818 -0.6113 0.4234 -0.3765 0.5526
1311876809.2712 -0.8751 -1.6034 0.5820 -0.6102 0.4239 -0.3774 0.5528
1311876809.2746 -0.8748 -1.6035 0.5816 -0.6127 0.4234 -0.3763 0.5512
1311876809.2779 -0.8738 -1.6031 0.5817 -0.6124 0.4229 -0.3767 0.5515
1311876809.2813 -0.8730 -1.6026 0.5817 -0.6121 0.4228 -0.3770 0.5517
1311876809.2846 -0.8719 -1.6018 0.5817 -0.6112 0.4230 -0.3779 0.5521
1311876809.2880 -0.8710 -1.6014 0.5817 -0.6111 0.4233 -0.3779 0.5519
1311876809.2913 -0.8702 -1.6013 0.5818 -0.6116 0.4234 -0.3786 0.5508
1311876809.2946 -0.8693 -1.6005 0.5816 -0.6113 0.4235 -0.3779 0.5515
1311876809.2979 -0.8690 -1.6006 0.5813 -0.6121 0.4253 -0.3777 0.5494
1311876809.3013 -0.8674 -1.5997 0.5815 -0.6114 0.4238 -0.3776 0.5514
1311876809.3046 -0.8666 -1.5994 0.5815 -0.6115 0.4245 -0.3776 0.5507
1311876809.3079 -0.8658 -1.5991 0.5815 -0.6114 0.4248 -0.3779 0.5503
1311876809.3112 -0.8653 -1.5991 0.5814 -0.6116 0.4263 -0.3783 0.5487
1311876809.3146 -0.8637 -1.5983 0.5816 -0.6108 0.4243 -0.3788 0.5508
1311876809.3180 -0.8631 -1.5982 0.5815 -0.6116 0.4245 -0.3784 0.5501
1311876809.3213 -0.8623 -1.5982 0.5816 -0.6124 0.4247 -0.3786 0.5489
1311876809.3246 -0.8612 -1.5972 0.5815 -0.6114 0.4251 -0.3785 0.5498
1311876809.3280 -0.8606 -1.5968 0.5814 -0.6117 0.4253 -0.3783 0.5494
1311876809.3313 -0.8597 -1.5965 0.5814 -0.6114 0.4251 -0.3787 0.5496
1311876809.3346 -0.8588 -1.5961 0.5815 -0.6110 0.4251 -0.3794 0.5496
1311876809.3380 -0.8579 -1.5958 0.5815 -0.6103 0.4251 -0.3803 0.5497
1311876809.3413 -0.8572 -1.5957 0.5814 -0.6109 0.4250 -0.3801 0.5492
1311876809.3447 -0.8564 -1.5954 0.5814 -0.6112 0.4252 -0.3800 0.5488
1311876809.3480 -0.8553 -1.5948 0.5814 -0.6107 0.4256 -0.3803 0.5489
1311876809.3513 -0.8544 -1.5944 0.5814 -0.6111 0.4257 -0.3799 0.5487
1311876809.3546 -0.8537 -1.5940 0.5813 -0.6114 0.4257 -0.3796 0.5484
1311876809.3579 -0.8530 -1.5939 0.5813 -0.6120 0.4255 -0.3795 0.5481
1311876809.3613 -0.8522 -1.5936 0.5813 -0.6115 0.4257 -0.3799 0.5482
1311876809.3646 -0.8508 -1.5929 0.5814 -0.6101 0.4252 -0.3808 0.5496
1311876809.3679 -0.8499 -1.5926 0.5815 -0.6097 0.4254 -0.3811 0.5496
1311876809.3713 -0.8490 -1.5923 0.5815 -0.6098 0.4256 -0.3810 0.5495
1311876809.3746 -0.8483 -1.5921 0.5814 -0.6101 0.4259 -0.3808 0.5490
1311876809.3780 -0.8473 -1.5917 0.5815 -0.6101 0.4253 -0.3807 0.5495
1311876809.3813 -0.8465 -1.5915 0.5815 -0.6107 0.4249 -0.3804 0.5494
1311876809.3846 -0.8456 -1.5913 0.5814 -0.6106 0.4251 -0.3806 0.5492
1311876809.3879 -0.8449 -1.5911 0.5815 -0.6104 0.4256 -0.3811 0.5487
1311876809.3913 -0.8440 -1.5909 0.5817 -0.6099 0.4256 -0.3814 0.5490
1311876809.3946 -0.8432 -1.5906 0.5817 -0.6099 0.4255 -0.3815 0.5489
1311876809.3980 -0.8420 -1.5899 0.5816 -0.6094 0.4256 -0.3817 0.5494
1311876809.4013 -0.8410 -1.5896 0.5817 -0.6098 0.4257 -0.3812 0.5492
1311876809.4046 -0.8401 -1.5892 0.5817 -0.6100 0.4256 -0.3809 0.5493
1311876809.4079 -0.8393 -1.5890 0.5816 -0.6103 0.4259 -0.3807 0.5489
1311876809.4113 -0.8385 -1.5889 0.5816 -0.6103 0.4263 -0.3808 0.5484
1311876809.4146 -0.8374 -1.5887 0.5815 -0.6104 0.4252 -0.3810 0.5491
1311876809.4180 -0.8363 -1.5884 0.5816 -0.6098 0.4251 -0.3813 0.5496
1311876809.4213 -0.8356 -1.5880 0.5815 -0.6094 0.4262 -0.3815 0.5490
1311876809.4246 -0.8346 -1.5877 0.5815 -0.6093 0.4261 -0.3814 0.5493
