# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_room.bag'
# timestamp tx ty tz qx qy qz qw
1305031920.0295 1.3858 0.0797 1.5177 0.6822 0.5515 -0.3148 -0.3624
1305031920.0394 1.3850 0.0844 1.5174 0.6807 0.5518 -0.3195 -0.3607
1305031920.0500 1.3848 0.0889 1.5173 0.6799 0.5529 -0.3223 -0.3581
1305031920.0594 1.3840 0.0935 1.5169 0.6779 0.5531 -0.3274 -0.3569
1305031920.0694 1.3834 0.0981 1.5167 0.6762 0.5525 -0.3316 -0.3571
1305031920.0794 1.3829 0.1028 1.5164 0.6745 0.5533 -0.3353 -0.3558
1305031920.0894 1.3818 0.1074 1.5158 0.6723 0.5534 -0.3397 -0.3555
1305031920.0995 1.3810 0.1119 1.5153 0.6710 0.5541 -0.3424 -0.3543
1305031920.1094 1.3802 0.1167 1.5148 0.6694 0.5550 -0.3447 -0.3535
1305031920.1195 1.3792 0.1213 1.5141 0.6684 0.5556 -0.3471 -0.3522
1305031920.1295 1.3781 0.1259 1.5134 0.6673 0.5565 -0.3492 -0.3508
1305031920.1394 1.3768 0.1306 1.5128 0.6659 0.5567 -0.3516 -0.3508
1305031920.1494 1.3759 0.1353 1.5122 0.6653 0.5578 -0.3522 -0.3495
1305031920.1594 1.3742 0.1401 1.5114 0.6641 0.5574 -0.3543 -0.3503
1305031920.1694 1.3730 0.1447 1.5106 0.6634 0.5579 -0.3550 -0.3502
1305031920.1793 1.3717 0.1495 1.5099 0.6633 0.5588 -0.3542 -0.3497
1305031920.1894 1.3701 0.1544 1.5090 0.6636 0.5586 -0.3538 -0.3499
1305031920.1994 1.3688 0.1591 1.5083 0.6646 0.5587 -0.3518 -0.3499
1305031920.2094 1.3672 0.1638 1.5076 0.6654 0.5576 -0.3508 -0.3510
1305031920.2194 1.3658 0.1684 1.5069 0.6663 0.5561 -0.3501 -0.3524
1305031920.2294 1.3642 0.1730 1.5064 0.6673 0.5547 -0.3488 -0.3540
1305031920.2395 1.3626 0.1776 1.5057 0.6674 0.5526 -0.3490 -0.3569
1305031920.2494 1.3609 0.1821 1.5052 0.6683 0.5508 -0.3482 -0.3589
1305031920.2594 1.3594 0.1867 1.5047 0.6691 0.5488 -0.3471 -0.3614
1305031920.2694 1.3579 0.1912 1.5041 0.6705 0.5471 -0.3451 -0.3633
1305031920.2794 1.3562 0.1954 1.5035 0.6721 0.5448 -0.3434 -0.3654
1305031920.2894 1.3545 0.1998 1.5030 0.6739 0.5420 -0.3416 -0.3679
1305031920.2994 1.3530 0.2041 1.5027 0.6761 0.5389 -0.3398 -0.3700
1305031920.3094 1.3512 0.2085 1.5023 0.6784 0.5358 -0.3379 -0.3723
1305031920.3194 1.3494 0.2127 1.5020 0.6803 0.5318 -0.3369 -0.3753
1305031920.3294 1.3471 0.2169 1.5017 0.6812 0.5278 -0.3377 -0.3787
1305031920.3394 1.3457 0.2210 1.5014 0.6845 0.5242 -0.3349 -0.3803
1305031920.3494 1.3440 0.2251 1.5012 0.6871 0.5206 -0.3326 -0.3824
1305031920.3594 1.3421 0.2292 1.5008 0.6898 0.5166 -0.3310 -0.3844
1305031920.3695 1.3402 0.2333 1.5006 0.6921 0.5127 -0.3295 -0.3867
1305031920.3794 1.3386 0.2372 1.5004 0.6951 0.5088 -0.3267 -0.3888
1305031920.3896 1.3368 0.2413 1.5002 0.6969 0.5052 -0.3250 -0.3918
1305031920.3994 1.3352 0.2451 1.5002 0.6992 0.5013 -0.3232 -0.3942
1305031920.4094 1.3335 0.2489 1.5003 0.7007 0.4972 -0.3219 -0.3978
1305031920.4194 1.3318 0.2525 1.5003 0.7025 0.4938 -0.3199 -0.4003
1305031920.4294 1.3303 0.2561 1.5005 0.7047 0.4901 -0.3178 -0.4027
1305031920.4394 1.3287 0.2597 1.5008 0.7064 0.4870 -0.3159 -0.4051
1305031920.4495 1.3271 0.2631 1.5011 0.7076 0.4841 -0.3144 -0.4076
1305031920.4594 1.3256 0.2664 1.5015 0.7088 0.4806 -0.3132 -0.4106
1305031920.4695 1.3240 0.2695 1.5019 0.7099 0.4781 -0.3116 -0.4127
1305031920.4794 1.3225 0.2727 1.5024 0.7107 0.4755 -0.3102 -0.4154
1305031920.4894 1.3210 0.2758 1.5031 0.7112 0.4721 -0.3095 -0.4190
1305031920.4994 1.3196 0.2789 1.5038 0.7119 0.4694 -0.3083 -0.4216
1305031920.5095 1.3184 0.2818 1.5046 0.7131 0.4674 -0.3062 -0.4234
1305031920.5194 1.3168 0.2848 1.5054 0.7131 0.4648 -0.3061 -0.4264
1305031920.5294 1.3154 0.2876 1.5062 0.7138 0.4629 -0.3049 -0.4281
1305031920.5394 1.3139 0.2905 1.5070 0.7139 0.4613 -0.3045 -0.4299
1305031920.5494 1.3123 0.2934 1.5080 0.7138 0.4598 -0.3044 -0.4317
1305031920.5594 1.3107 0.2962 1.5089 0.7137 0.4583 -0.3045 -0.4334
1305031920.5694 1.3093 0.2990 1.5099 0.7136 0.4568 -0.3042 -0.4353
1305031920.5794 1.3078 0.3018 1.5109 0.7137 0.4553 -0.3039 -0.4370
1305031920.5894 1.3064 0.3047 1.5120 0.7139 0.4531 -0.3041 -0.4389
1305031920.5994 1.3050 0.3074 1.5132 0.7146 0.4506 -0.3038 -0.4405
1305031920.6095 1.3035 0.3103 1.5144 0.7146 0.4478 -0.3042 -0.4431
1305031920.6194 1.3022 0.3130 1.5156 0.7156 0.4447 -0.3039 -0.4447
1305031920.6294 1.3007 0.3160 1.5166 0.7158 0.4412 -0.3045 -0.4475
1305031920.6394 1.2998 0.3188 1.5178 0.7180 0.4382 -0.3027 -0.4482
1305031920.6494 1.2986 0.3219 1.5188 0.7193 0.4339 -0.3018 -0.4509
1305031920.6594 1.2985 0.3247 1.5202 0.7233 0.4300 -0.2969 -0.4515
1305031920.6695 1.2975 0.3277 1.5212 0.7255 0.4257 -0.2942 -0.4536
1305031920.6794 1.2966 0.3307 1.5222 0.7277 0.4205 -0.2916 -0.4567
1305031920.6894 1.2960 0.3336 1.5232 0.7294 0.4151 -0.2891 -0.4605
1305031920.6996 1.2953 0.3363 1.5244 0.7317 0.4099 -0.2861 -0.4634
1305031920.7094 1.2948 0.3396 1.5259 0.7319 0.4037 -0.2846 -0.4695
1305031920.7194 1.2943 0.3424 1.5269 0.7335 0.3988 -0.2814 -0.4731
1305031920.7294 1.2938 0.3451 1.5282 0.7346 0.3944 -0.2792 -0.4762
1305031920.7394 1.2933 0.3480 1.5292 0.7368 0.3905 -0.2757 -0.4782
1305031920.7499 1.2928 0.3510 1.5298 0.7368 0.3845 -0.2740 -0.4840
1305031920.7594 1.2924 0.3537 1.5312 0.7382 0.3801 -0.2708 -0.4870
1305031920.7701 1.2921 0.3564 1.5322 0.7403 0.3749 -0.2676 -0.4897
1305031920.7794 1.2918 0.3590 1.5335 0.7423 0.3704 -0.2642 -0.4919
1305031920.7898 1.2917 0.3615 1.5348 0.7439 0.3657 -0.2612 -0.4947
1305031920.7996 1.2914 0.3641 1.5360 0.7448 0.3621 -0.2588 -0.4972
1305031920.8096 1.2912 0.3666 1.5374 0.7464 0.3589 -0.2557 -0.4986
1305031920.8194 1.2908 0.3694 1.5388 -0.7469 -0.3558 0.2539 0.5011
1305031920.8295 1.2908 0.3718 1.5400 -0.7477 -0.3527 0.2516 0.5032
1305031920.8395 1.2903 0.3747 1.5415 -0.7480 -0.3492 0.2501 0.5059
1305031920.8494 1.2903 0.3773 1.5429 -0.7493 -0.3464 0.2475 0.5073
1305031920.8594 1.2901 0.3801 1.5444 -0.7497 -0.3428 0.2456 0.5100
1305031920.8694 1.2900 0.3830 1.5460 -0.7504 -0.3391 0.2439 0.5124
1305031920.8794 1.2899 0.3862 1.5477 -0.7504 -0.3360 0.2423 0.5150
1305031920.8895 1.2901 0.3889 1.5493 -0.7524 -0.3320 0.2404 0.5157
1305031920.8994 1.2902 0.3919 1.5510 -0.7536 -0.3275 0.2387 0.5175
1305031920.9094 1.2902 0.3950 1.5527 -0.7553 -0.3229 0.2374 0.5186
1305031920.9195 1.2901 0.3978 1.5543 -0.7578 -0.3192 0.2351 0.5182
1305031920.9294 1.2900 0.4010 1.5560 -0.7593 -0.3146 0.2334 0.5195
1305031920.9395 1.2901 0.4043 1.5578 -0.7611 -0.3106 0.2305 0.5206
1305031920.9494 1.2902 0.4074 1.5595 -0.7632 -0.3071 0.2282 0.5207
1305031920.9594 1.2902 0.4107 1.5614 -0.7647 -0.3031 0.2255 0.5220
1305031920.9695 1.2902 0.4138 1.5632 -0.7664 -0.2995 0.2232 0.5226
1305031920.9796 1.2903 0.4172 1.5649 -0.7679 -0.2957 0.2207 0.5236
1305031920.9896 1.2905 0.4207 1.5667 -0.7692 -0.2920 0.2178 0.5250
1305031920.9994 1.2906 0.4240 1.5686 -0.7704 -0.2887 0.2153 0.5262
1305031921.0094 1.2907 0.4273 1.5704 -0.7713 -0.2853 0.2131 0.5275
1305031921.0194 1.2911 0.4309 1.5720 -0.7716 -0.2817 0.2106 0.5299
1305031921.0295 1.2915 0.4342 1.5738 -0.7732 -0.2796 0.2071 0.5302
1305031921.0394 1.2916 0.4375 1.5755 -0.7744 -0.2776 0.2040 0.5307
1305031921.0495 1.2916 0.4410 1.5771 -0.7756 -0.2760 0.2007 0.5311
1305031921.0594 1.2920 0.4443 1.5787 -0.7776 -0.2740 0.1971 0.5304
1305031921.0694 1.2922 0.4477 1.5803 -0.7791 -0.2713 0.1944 0.5307
1305031921.0794 1.2924 0.4510 1.5819 -0.7806 -0.2686 0.1922 0.5306
1305031921.0894 1.2925 0.4544 1.5834 -0.7818 -0.2658 0.1899 0.5311
1305031921.0994 1.2924 0.4580 1.5848 -0.7829 -0.2635 0.1880 0.5313
1305031921.1094 1.2928 0.4613 1.5862 -0.7849 -0.2619 0.1851 0.5302
1305031921.1194 1.2928 0.4646 1.5874 -0.7865 -0.2603 0.1826 0.5295
1305031921.1294 1.2934 0.4675 1.5889 -0.7891 -0.2585 0.1778 0.5281
1305031921.1394 1.2936 0.4709 1.5903 -0.7911 -0.2564 0.1738 0.5274
1305031921.1494 1.2934 0.4744 1.5914 -0.7924 -0.2548 0.1712 0.5272
1305031921.1594 1.2934 0.4776 1.5925 -0.7940 -0.2535 0.1679 0.5265
1305031921.1695 1.2935 0.4807 1.5938 -0.7955 -0.2520 0.1640 0.5261
1305031921.1794 1.2938 0.4837 1.5950 -0.7962 -0.2508 0.1603 0.5268
1305031921.1894 1.2941 0.4868 1.5963 -0.7972 -0.2497 0.1565 0.5269
1305031921.1995 1.2947 0.4898 1.5976 -0.7975 -0.2484 0.1533 0.5281
1305031921.2094 1.2952 0.4928 1.5988 -0.7984 -0.2470 0.1499 0.5283
1305031921.2194 1.2955 0.4958 1.6002 -0.7982 -0.2451 0.1473 0.5302
1305031921.2294 1.2960 0.4987 1.6016 -0.7986 -0.2434 0.1443 0.5311
1305031921.2394 1.2964 0.5017 1.6030 -0.7984 -0.2413 0.1419 0.5331
1305031921.2494 1.2972 0.5045 1.6044 -0.7989 -0.2401 0.1393 0.5336
1305031921.2594 1.2977 0.5074 1.6058 -0.7985 -0.2383 0.1369 0.5355
1305031921.2695 1.2980 0.5102 1.6071 -0.7986 -0.2368 0.1355 0.5364
1305031921.2794 1.2989 0.5131 1.6085 -0.7988 -0.2358 0.1339 0.5370
1305031921.2895 1.2995 0.5159 1.6099 -0.7988 -0.2343 0.1329 0.5379
1305031921.2997 1.3003 0.5187 1.6112 -0.7998 -0.2331 0.1313 0.5374
1305031921.3095 1.3009 0.5214 1.6126 -0.8000 -0.2308 0.1307 0.5382
1305031921.3194 1.3018 0.5241 1.6138 -0.8012 -0.2290 0.1293 0.5375
1305031921.3294 1.3025 0.5269 1.6151 -0.8011 -0.2264 0.1293 0.5387
1305031921.3394 1.3033 0.5295 1.6163 -0.8022 -0.2244 0.1285 0.5382
1305031921.3494 1.3042 0.5322 1.6177 -0.8025 -0.2225 0.1280 0.5387
1305031921.3594 1.3050 0.5349 1.6188 -0.8033 -0.2207 0.1275 0.5383
1305031921.3694 1.3058 0.5374 1.6201 -0.8037 -0.2189 0.1270 0.5385
1305031921.3794 1.3066 0.5399 1.6213 -0.8044 -0.2171 0.1261 0.5383
1305031921.3894 1.3074 0.5424 1.6226 -0.8052 -0.2153 0.1248 0.5382
1305031921.3995 1.3084 0.5449 1.6239 -0.8056 -0.2126 0.1233 0.5392
1305031921.4095 1.3092 0.5474 1.6251 -0.8060 -0.2104 0.1221 0.5396
1305031921.4194 1.3100 0.5501 1.6265 -0.8061 -0.2078 0.1210 0.5407
1305031921.4294 1.3108 0.5525 1.6276 -0.8073 -0.2050 0.1198 0.5402
1305031921.4394 1.3116 0.5551 1.6289 -0.8074 -0.2018 0.1189 0.5415
1305031921.4494 1.3128 0.5574 1.6300 -0.8094 -0.1990 0.1177 0.5398
1305031921.4595 1.3134 0.5601 1.6313 -0.8095 -0.1950 0.1174 0.5412
1305031921.4694 1.3142 0.5624 1.6323 -0.8109 -0.1918 0.1163 0.5405
1305031921.4794 1.3151 0.5649 1.6336 -0.8115 -0.1878 0.1150 0.5413
1305031921.4894 1.3160 0.5673 1.6345 -0.8130 -0.1845 0.1134 0.5406
1305031921.4994 1.3167 0.5698 1.6357 -0.8133 -0.1816 0.1116 0.5415
1305031921.5094 1.3175 0.5722 1.6367 -0.8138 -0.1781 0.1094 0.5423
1305031921.5194 1.3184 0.5745 1.6379 -0.8150 -0.1753 0.1067 0.5419
1305031921.5295 1.3192 0.5771 1.6387 -0.8156 -0.1719 0.1040 0.5426
1305031921.5395 1.3204 0.5795 1.6398 -0.8165 -0.1684 0.1010 0.5429
1305031921.5494 1.3211 0.5819 1.6407 -0.8164 -0.1645 0.0988 0.5447
1305031921.5594 1.3219 0.5845 1.6416 -0.8160 -0.1607 0.0962 0.5469
1305031921.5694 1.3228 0.5868 1.6424 -0.8154 -0.1569 0.0933 0.5494
1305031921.5794 1.3238 0.5893 1.6433 -0.8153 -0.1539 0.0908 0.5508
1305031921.5894 1.3246 0.5919 1.6441 -0.8149 -0.1511 0.0880 0.5526
1305031921.5994 1.3258 0.5942 1.6446 -0.8167 -0.1478 0.0848 0.5513
1305031921.6094 1.3268 0.5970 1.6452 -0.8176 -0.1446 0.0818 0.5514
1305031921.6194 1.3279 0.5997 1.6459 -0.8186 -0.1407 0.0791 0.5513
1305031921.6294 1.3290 0.6024 1.6463 -0.8198 -0.1361 0.0758 0.5510
1305031921.6394 1.3305 0.6049 1.6467 -0.8221 -0.1309 0.0723 0.5493
1305031921.6494 1.3315 0.6075 1.6472 -0.8230 -0.1255 0.0692 0.5497
1305031921.6594 1.3329 0.6100 1.6475 -0.8243 -0.1204 0.0656 0.5493
1305031921.6694 1.3340 0.6127 1.6479 -0.8246 -0.1155 0.0616 0.5503
1305031921.6794 1.3352 0.6151 1.6485 -0.8259 -0.1105 0.0574 0.5498
1305031921.6894 1.3364 0.6177 1.6487 -0.8262 -0.1061 0.0534 0.5507
1305031921.6994 1.3376 0.6201 1.6489 -0.8273 -0.1011 0.0482 0.5506
1305031921.7095 1.3388 0.6227 1.6490 -0.8287 -0.0961 0.0432 0.5496
1305031921.7194 1.3398 0.6251 1.6491 -0.8295 -0.0903 0.0382 0.5498
1305031921.7294 1.3409 0.6282 1.6494 -0.8300 -0.0850 0.0331 0.5502
1305031921.7395 1.3423 0.6310 1.6499 -0.8307 -0.0803 0.0274 0.5502
1305031921.7494 1.3431 0.6335 1.6500 -0.8315 -0.0755 0.0226 0.5500
1305031921.7594 1.3439 0.6366 1.6504 -0.8298 -0.0705 0.0187 0.5533
1305031921.7694 1.3444 0.6380 1.6494 -0.8344 -0.0674 0.0146 0.5468
1305031921.7794 1.3451 0.6406 1.6493 -0.8351 -0.0633 0.0107 0.5463
1305031921.7894 1.3457 0.6438 1.6491 -0.8341 -0.0604 0.0082 0.5483
1305031921.7994 1.3462 0.6461 1.6491 -0.8355 -0.0575 0.0049 0.5465
1305031921.8095 1.3471 0.6493 1.6490 -0.8355 -0.0554 0.0028 0.5467
1305031921.8195 1.3475 0.6515 1.6488 -0.8371 -0.0531 0.0011 0.5445
1305031921.8294 1.3480 0.6538 1.6485 -0.8390 -0.0505 -0.0009 0.5418
1305031921.8394 1.3485 0.6567 1.6482 -0.8387 -0.0479 -0.0028 0.5425
1305031921.8494 1.3486 0.6587 1.6481 -0.8398 -0.0461 -0.0034 0.5409
1305031921.8594 1.3488 0.6613 1.6478 -0.8395 -0.0444 -0.0044 0.5415
1305031921.8694 1.3491 0.6637 1.6476 -0.8397 -0.0428 -0.0057 0.5413
1305031921.8794 1.3494 0.6662 1.6473 -0.8403 -0.0413 -0.0072 0.5406
1305031921.8894 1.3497 0.6691 1.6469 -0.8399 -0.0391 -0.0094 0.5412
1305031921.8994 1.3498 0.6715 1.6466 -0.8415 -0.0373 -0.0114 0.5389
1305031921.9094 1.3499 0.6739 1.6463 -0.8425 -0.0347 -0.0138 0.5374
1305031921.9194 1.3499 0.6761 1.6459 -0.8440 -0.0327 -0.0155 0.5351
1305031921.9294 1.3500 0.6786 1.6456 -0.8447 -0.0297 -0.0173 0.5342
1305031921.9396 1.3502 0.6811 1.6452 -0.8446 -0.0266 -0.0194 0.5344
1305031921.9494 1.3502 0.6836 1.6450 -0.8449 -0.0231 -0.0218 0.5339
1305031921.9594 1.3505 0.6859 1.6447 -0.8449 -0.0193 -0.0240 0.5341
1305031921.9694 1.3504 0.6883 1.6445 -0.8449 -0.0150 -0.0264 0.5340
1305031921.9794 1.3505 0.6907 1.6442 -0.8452 -0.0110 -0.0293 0.5335
1305031921.9894 1.3502 0.6929 1.6441 -0.8459 -0.0071 -0.0323 0.5324
1305031921.9994 1.3500 0.6953 1.6440 -0.8462 -0.0036 -0.0354 0.5317
1305031922.0095 1.3496 0.6972 1.6439 -0.8477 -0.0007 -0.0378 0.5291
1305031922.0194 1.3495 0.6998 1.6437 -0.8475 0.0028 -0.0415 0.5292
1305031922.0294 1.3493 0.7021 1.6435 -0.8477 0.0057 -0.0441 0.5286
1305031922.0494 1.3481 0.7054 1.6437 -0.8545 0.0152 -0.0494 0.5169
1305031922.0594 1.3476 0.7074 1.6437 -0.8547 0.0181 -0.0509 0.5163
1305031922.0694 1.3470 0.7096 1.6434 -0.8536 0.0213 -0.0531 0.5178
1305031922.0795 1.3463 0.7117 1.6435 -0.8535 0.0241 -0.0550 0.5177
1305031922.0894 1.3450 0.7135 1.6424 -0.8486 0.0273 -0.0572 0.5252
1305031922.0994 1.3445 0.7158 1.6423 -0.8470 0.0289 -0.0584 0.5275
1305031922.1094 1.3438 0.7182 1.6423 -0.8466 0.0310 -0.0598 0.5280
1305031922.1194 1.3434 0.7206 1.6422 -0.8460 0.0325 -0.0612 0.5286
1305031922.1294 1.3429 0.7229 1.6421 -0.8447 0.0347 -0.0627 0.5305
1305031922.1394 1.3425 0.7254 1.6420 -0.8435 0.0371 -0.0647 0.5319
1305031922.1494 1.3418 0.7276 1.6418 -0.8426 0.0391 -0.0660 0.5330
1305031922.1594 1.3412 0.7297 1.6417 -0.8420 0.0413 -0.0677 0.5335
1305031922.1998 1.3372 0.7340 1.6431 -0.8516 0.0536 -0.0758 0.5160
1305031922.2094 1.3360 0.7353 1.6430 -0.8524 0.0556 -0.0781 0.5140
1305031922.2194 1.3351 0.7368 1.6428 -0.8517 0.0583 -0.0815 0.5144
1305031922.2294 1.3338 0.7379 1.6429 -0.8531 0.0608 -0.0832 0.5114
1305031922.2395 1.3329 0.7396 1.6427 -0.8524 0.0633 -0.0858 0.5118
1305031922.2494 1.3312 0.7406 1.6425 -0.8535 0.0660 -0.0875 0.5094
1305031922.2594 1.3303 0.7422 1.6422 -0.8530 0.0680 -0.0901 0.5095
1305031922.2694 1.3292 0.7432 1.6421 -0.8546 0.0703 -0.0923 0.5062
1305031922.2794 1.3282 0.7445 1.6417 -0.8548 0.0724 -0.0947 0.5050
1305031922.2894 1.3269 0.7457 1.6414 -0.8558 0.0746 -0.0972 0.5025
1305031922.2994 1.3259 0.7468 1.6409 -0.8567 0.0765 -0.1000 0.5002
1305031922.3094 1.3250 0.7483 1.6403 0.8565 -0.0784 0.1035 -0.4995
1305031922.3194 1.3239 0.7493 1.6398 0.8576 -0.0811 0.1068 -0.4966
1305031922.3294 1.3229 0.7504 1.6392 0.8577 -0.0830 0.1097 -0.4954
1305031922.3394 1.3217 0.7514 1.6386 0.8577 -0.0847 0.1126 -0.4944
1305031922.3495 1.3208 0.7523 1.6381 0.8588 -0.0866 0.1145 -0.4917
1305031922.3594 1.3195 0.7536 1.6373 0.8586 -0.0877 0.1161 -0.4916
1305031922.3695 1.3185 0.7545 1.6366 0.8589 -0.0893 0.1180 -0.4903
1305031922.3794 1.3177 0.7555 1.6358 0.8590 -0.0911 0.1195 -0.4895
1305031922.3894 1.3167 0.7563 1.6351 0.8598 -0.0929 0.1213 -0.4873
1305031922.3994 1.3159 0.7574 1.6341 0.8597 -0.0953 0.1240 -0.4862
1305031922.4095 1.3149 0.7583 1.6332 0.8609 -0.0979 0.1263 -0.4831
1305031922.4194 1.3142 0.7590 1.6324 0.8615 -0.1004 0.1288 -0.4809
1305031922.4294 1.3131 0.7598 1.6312 0.8623 -0.1028 0.1306 -0.4783
1305031922.4394 1.3125 0.7607 1.6304 0.8627 -0.1046 0.1325 -0.4768
1305031922.4495 1.3116 0.7616 1.6296 0.8627 -0.1064 0.1345 -0.4758
1305031922.4596 1.3108 0.7625 1.6287 0.8628 -0.1074 0.1360 -0.4749
1305031922.4695 1.3103 0.7631 1.6278 0.8634 -0.1094 0.1373 -0.4729
1305031922.4794 1.3095 0.7639 1.6269 0.8639 -0.1110 0.1387 -0.4712
1305031922.4894 1.3088 0.7648 1.6261 0.8638 -0.1133 0.1407 -0.4704
1305031922.4994 1.3081 0.7656 1.6250 0.8639 -0.1153 0.1420 -0.4692
1305031922.5094 1.3073 0.7663 1.6242 0.8651 -0.1176 0.1430 -0.4661
1305031922.5196 1.3068 0.7669 1.6232 0.8660 -0.1200 0.1443 -0.4635
1305031922.5294 1.3063 0.7679 1.6224 0.8660 -0.1213 0.1452 -0.4628
1305031922.5394 1.3054 0.7686 1.6215 0.8663 -0.1227 0.1462 -0.4617
1305031922.5494 1.3050 0.7693 1.6206 0.8661 -0.1235 0.1478 -0.4613
1305031922.5594 1.3047 0.7699 1.6197 0.8664 -0.1244 0.1498 -0.4598
1305031922.5694 1.3042 0.7705 1.6189 0.8668 -0.1254 0.1519 -0.4581
1305031922.5794 1.3038 0.7710 1.6181 0.8673 -0.1268 0.1542 -0.4560
1305031922.5896 1.3036 0.7717 1.6173 0.8673 -0.1289 0.1567 -0.4547
1305031922.5994 1.3031 0.7720 1.6164 0.8677 -0.1307 0.1590 -0.4525
1305031922.6094 1.3028 0.7726 1.6156 0.8682 -0.1325 0.1606 -0.4505
1305031922.6195 1.3025 0.7732 1.6147 0.8681 -0.1337 0.1620 -0.4498
1305031922.6294 1.3021 0.7737 1.6140 0.8682 -0.1344 0.1630 -0.4491
1305031922.6395 1.3020 0.7739 1.6132 0.8681 -0.1352 0.1645 -0.4484
1305031922.6494 1.3020 0.7742 1.6125 0.8683 -0.1363 0.1662 -0.4471
1305031922.6594 1.3021 0.7745 1.6118 0.8683 -0.1378 0.1683 -0.4458
1305031922.6694 1.3022 0.7748 1.6110 0.8674 -0.1394 0.1713 -0.4460
1305031922.6794 1.3025 0.7751 1.6103 0.8672 -0.1412 0.1742 -0.4446
1305031922.6894 1.3025 0.7751 1.6097 0.8669 -0.1441 0.1762 -0.4436
1305031922.6995 1.3026 0.7751 1.6091 0.8667 -0.1467 0.1779 -0.4423
1305031922.7094 1.3030 0.7755 1.6085 0.8653 -0.1486 0.1799 -0.4435
1305031922.7196 1.3031 0.7753 1.6081 0.8647 -0.1509 0.1813 -0.4435
1305031922.7294 1.3035 0.7755 1.6077 0.8638 -0.1525 0.1828 -0.4441
1305031922.7395 1.3038 0.7754 1.6074 0.8634 -0.1544 0.1836 -0.4438
1305031922.7494 1.3041 0.7752 1.6072 0.8626 -0.1573 0.1852 -0.4438
1305031922.7594 1.3044 0.7750 1.6069 0.8615 -0.1598 0.1865 -0.4444
1305031922.7694 1.3049 0.7749 1.6066 0.8603 -0.1625 0.1881 -0.4450
1305031922.7794 1.3054 0.7746 1.6063 0.8599 -0.1648 0.1890 -0.4447
1305031922.7894 1.3060 0.7744 1.6060 0.8586 -0.1683 0.1905 -0.4451
1305031922.7994 1.3065 0.7744 1.6056 0.8579 -0.1699 0.1916 -0.4455
1305031922.8094 1.3069 0.7740 1.6054 0.8570 -0.1723 0.1931 -0.4456
1305031922.8194 1.3076 0.7736 1.6052 0.8565 -0.1741 0.1945 -0.4452
1305031922.8294 1.3083 0.7732 1.6051 0.8558 -0.1764 0.1963 -0.4449
1305031922.8394 1.3091 0.7730 1.6048 0.8544 -0.1787 0.1985 -0.4458
1305031922.8494 1.3097 0.7725 1.6047 0.8535 -0.1815 0.2005 -0.4454
1305031922.8594 1.3103 0.7722 1.6046 0.8524 -0.1840 0.2022 -0.4458
1305031922.8694 1.3108 0.7718 1.6044 0.8509 -0.1863 0.2043 -0.4467
1305031922.8794 1.3117 0.7717 1.6043 0.8492 -0.1882 0.2066 -0.4481
1305031922.8894 1.3126 0.7710 1.6042 0.8483 -0.1898 0.2087 -0.4482
1305031922.8994 1.3130 0.7702 1.6043 0.8486 -0.1916 0.2092 -0.4465
1305031922.9094 1.3138 0.7699 1.6042 0.8480 -0.1926 0.2108 -0.4466
1305031922.9194 1.3150 0.7693 1.6040 0.8466 -0.1945 0.2137 -0.4470
1305031922.9294 1.3156 0.7686 1.6039 0.8467 -0.1962 0.2138 -0.4460
1305031922.9394 1.3163 0.7681 1.6036 0.8461 -0.1984 0.2146 -0.4457
1305031922.9495 1.3171 0.7674 1.6033 0.8458 -0.2008 0.2151 -0.4451
1305031922.9594 1.3180 0.7669 1.6032 0.8452 -0.2017 0.2154 -0.4455
1305031922.9694 1.3188 0.7660 1.6029 0.8448 -0.2036 0.2158 -0.4453
1305031922.9794 1.3197 0.7654 1.6025 0.8451 -0.2048 0.2156 -0.4444
1305031922.9894 1.3207 0.7650 1.6023 0.8446 -0.2055 0.2161 -0.4447
1305031922.9994 1.3216 0.7642 1.6022 0.8444 -0.2071 0.2169 -0.4439
1305031923.0094 1.3225 0.7634 1.6020 0.8449 -0.2092 0.2172 -0.4419
1305031923.0194 1.3236 0.7630 1.6017 0.8438 -0.2109 0.2184 -0.4424
1305031923.0294 1.3245 0.7620 1.6015 0.8437 -0.2135 0.2190 -0.4412
1305031923.0394 1.3255 0.7613 1.6014 0.8427 -0.2149 0.2196 -0.4421
1305031923.0494 1.3264 0.7604 1.6012 0.8424 -0.2170 0.2200 -0.4414
1305031923.0594 1.3275 0.7597 1.6009 0.8422 -0.2181 0.2196 -0.4414
1305031923.0694 1.3282 0.7589 1.6008 0.8410 -0.2192 0.2202 -0.4428
1305031923.0794 1.3291 0.7579 1.6007 0.8412 -0.2208 0.2205 -0.4417
1305031923.0894 1.3304 0.7574 1.6005 0.8400 -0.2215 0.2223 -0.4426
1305031923.0994 1.3312 0.7565 1.6003 0.8403 -0.2234 0.2231 -0.4407
1305031923.1094 1.3325 0.7558 1.6001 0.8394 -0.2247 0.2247 -0.4409
1305031923.1194 1.3333 0.7549 1.5999 0.8390 -0.2264 0.2254 -0.4405
1305031923.1294 1.3341 0.7539 1.5998 0.8393 -0.2283 0.2262 -0.4385
1305031923.1394 1.3352 0.7529 1.5995 0.8378 -0.2298 0.2282 -0.4396
1305031923.1494 1.3361 0.7522 1.5994 0.8369 -0.2307 0.2291 -0.4404
